Tenure,Active_Member,Products_Number,Balance,Complain
5,1,2,0.0,0
3,1,2,0.0,0
3,1,2,0.0,0
5,0,1,0.0,0
7,0,2,0.0,1
1,0,2,152160.21,0
5,1,2,0.0,0
2,1,2,0.0,0
3,0,2,0.0,0
4,1,1,172381.8,0
6,0,2,106116.56,0
5,1,1,141952.07,0
7,1,2,0.0,0
6,1,1,138497.84,0
1,0,2,0.0,0
3,0,2,124213.36,0
4,0,1,126872.6,0
2,0,2,0.0,0
8,1,1,0.0,0
1,1,1,120923.52,0
7,0,1,142643.54,0
10,1,1,79857.64,0
10,0,1,95502.21,0
5,0,2,0.0,0
8,1,2,197715.93,0
8,0,1,85859.76,0
7,1,1,85304.27,0
1,0,2,132371.3,0
4,0,1,0.0,0
5,0,1,0.0,1
4,0,1,79896.0,0
5,1,2,0.0,0
4,0,2,0.0,0
1,1,2,0.0,0
4,1,1,146587.3,0
7,1,2,0.0,0
8,1,2,0.0,0
3,1,1,109109.33,0
8,1,2,0.0,0
5,0,1,0.0,0
9,0,1,142147.32,1
10,1,2,0.0,0
3,1,2,0.0,0
0,1,2,0.0,0
8,0,1,109106.8,0
2,0,1,112262.84,0
5,0,2,0.0,0
8,1,2,0.0,0
8,1,1,144238.7,0
1,1,1,159397.75,0
4,0,1,125385.01,0
8,1,1,69365.25,0
7,1,1,155271.83,0
5,0,2,197200.04,0
5,1,1,144837.79,0
3,0,3,0.0,1
8,0,2,0.0,0
3,1,1,163085.79,0
7,1,2,125903.22,0
6,1,1,154377.3,0
7,1,1,107511.52,0
8,0,1,127406.5,0
8,1,1,143656.55,0
5,0,1,138106.75,0
9,0,1,128940.24,0
9,1,1,114453.58,0
2,0,2,0.0,0
3,0,1,0.0,0
1,1,1,131762.94,0
6,0,1,0.0,0
3,0,2,150300.65,0
10,1,1,108935.39,0
7,0,1,135847.47,0
7,0,2,109908.06,1
8,0,1,142946.18,1
3,1,2,104339.11,1
5,1,2,157274.36,0
0,1,1,98848.19,0
8,0,1,105103.33,1
7,1,2,0.0,0
0,1,1,127120.62,1
2,0,2,0.0,0
3,0,2,129118.5,0
4,0,1,0.0,0
0,1,3,0.0,1
3,1,1,146053.66,0
10,1,1,124577.15,0
4,0,2,151012.55,0
5,1,1,216109.88,1
2,0,1,144318.97,0
4,0,2,0.0,0
7,0,2,0.0,0
3,1,2,27517.15,0
5,0,1,147092.65,0
2,1,2,92246.14,0
8,0,2,0.0,1
8,0,1,148897.02,0
8,0,1,0.0,1
9,0,1,0.0,1
10,1,1,138335.96,0
10,0,1,92895.56,1
9,1,1,160736.63,0
4,1,2,0.0,0
9,0,2,0.0,0
4,0,1,107141.27,0
0,0,3,0.0,1
4,0,2,132446.08,1
1,1,1,92053.0,1
2,1,2,96798.79,0
9,1,2,134498.54,0
8,1,2,132387.91,0
2,1,1,147171.2,0
9,1,1,100524.69,0
1,0,2,0.0,0
9,0,1,138214.5,1
4,1,2,0.0,0
3,1,1,0.0,0
3,1,1,0.0,0
3,0,1,128743.55,0
10,0,1,122647.32,0
9,1,1,79263.9,0
2,0,4,0.0,1
2,1,1,121389.78,1
7,0,1,123906.55,0
7,1,1,143006.7,0
3,1,1,157597.61,0
3,1,2,127117.8,0
9,1,2,117103.26,1
2,1,2,102989.83,0
1,1,1,145118.83,0
1,1,2,126076.24,0
5,1,1,0.0,0
4,1,2,0.0,0
5,1,1,98186.7,0
7,1,3,0.0,0
6,1,1,0.0,0
7,0,2,0.0,0
5,1,1,129335.65,1
7,0,1,75801.74,0
6,0,2,0.0,0
7,0,1,159316.64,0
2,0,1,96479.81,0
7,1,1,117726.33,0
6,1,2,0.0,0
4,0,1,122351.29,0
9,1,2,0.0,1
5,0,1,0.0,1
8,0,1,0.0,0
7,0,2,0.0,0
6,1,2,132598.38,0
2,0,1,119272.29,1
2,1,2,0.0,0
3,1,2,0.0,0
10,1,3,106415.57,1
4,1,2,0.0,0
9,1,2,127772.1,0
5,1,1,104631.67,0
1,0,2,0.0,0
10,1,1,0.0,0
6,1,1,118050.79,0
0,0,2,0.0,0
6,1,1,136093.74,0
7,0,2,88477.36,0
3,1,1,161572.24,0
7,1,1,126608.37,1
9,1,1,68332.96,0
6,0,1,179852.26,0
8,1,2,0.0,0
2,1,1,104763.41,0
6,1,2,88541.57,0
6,0,1,162888.73,1
8,1,1,0.0,0
8,0,1,0.0,1
9,0,2,0.0,0
7,0,2,0.0,1
7,1,2,0.0,0
1,1,2,0.0,0
1,0,1,92474.05,0
6,0,2,0.0,0
9,1,2,115479.48,0
5,0,1,87098.91,0
9,0,2,86351.85,0
5,0,2,0.0,0
3,0,1,148843.56,1
3,0,1,163714.52,0
6,0,2,0.0,0
0,1,1,94153.56,0
5,0,1,162702.35,1
10,0,2,129255.2,1
3,1,1,90605.29,0
5,1,2,0.0,0
3,0,1,102787.42,0
7,1,2,120145.96,1
0,1,2,63723.78,0
10,1,1,159203.71,1
9,0,2,0.0,0
1,0,2,0.0,0
1,1,2,0.0,0
10,0,1,0.0,1
9,0,2,162691.16,0
9,1,1,127806.91,0
9,0,2,157960.49,0
8,0,3,139493.25,1
2,0,2,87096.82,0
10,0,1,84944.58,0
8,1,2,160139.59,0
6,1,2,0.0,0
6,1,2,0.0,0
9,0,2,0.0,0
6,1,2,0.0,0
6,1,2,94615.11,0
7,0,1,90727.79,0
3,0,2,119545.48,0
1,0,1,118311.76,0
1,1,1,129574.98,0
8,0,1,148163.57,0
5,1,1,117154.9,0
5,1,1,154251.67,0
3,1,2,0.0,0
1,0,2,65667.79,0
1,1,1,0.0,0
1,1,1,50194.59,0
9,0,2,96748.89,0
4,0,3,0.0,1
1,1,1,132667.17,0
5,1,2,0.0,0
2,0,1,127087.06,1
1,1,1,125566.9,0
1,1,1,106074.89,1
4,1,1,137367.94,0
3,0,1,157658.36,0
6,1,2,114422.85,1
5,0,1,103154.66,0
9,0,1,0.0,0
6,1,1,149592.14,0
3,1,2,133903.12,1
0,1,1,84587.9,0
8,1,1,197436.82,0
1,1,1,104254.27,0
4,0,2,140133.08,0
2,1,3,0.0,1
0,1,2,136980.23,0
3,0,1,120568.41,1
7,1,2,43658.33,0
9,1,2,0.0,0
3,0,2,0.0,0
7,1,4,72092.95,1
10,0,2,0.0,0
9,1,2,0.0,0
0,1,2,181821.96,1
7,1,1,90920.75,0
2,0,1,0.0,0
3,1,2,0.0,0
1,0,2,0.0,0
9,0,1,0.0,0
8,0,2,0.0,0
1,1,1,94920.71,0
2,0,2,113939.36,0
8,1,1,0.0,0
4,0,2,0.0,0
6,0,2,110666.42,0
1,0,3,0.0,1
7,0,1,141819.02,1
8,0,1,156974.26,1
5,0,2,151215.34,0
8,1,1,116318.23,0
6,0,1,113882.33,1
7,1,2,0.0,0
6,1,1,127253.98,1
2,0,1,100062.39,0
2,0,1,0.0,1
4,1,1,126605.14,0
0,1,1,106942.08,0
7,0,2,0.0,0
3,0,1,88594.93,0
6,0,2,123737.04,0
1,1,2,110752.15,0
3,1,2,0.0,0
5,0,1,0.0,0
5,1,2,0.0,0
5,0,2,0.0,0
1,1,1,0.0,0
3,0,3,125889.3,1
10,1,3,78314.63,1
7,1,1,206329.65,1
7,1,1,145536.9,0
2,0,2,77082.65,0
8,1,1,145081.73,0
4,0,1,115897.73,0
0,1,2,108058.07,0
7,1,1,191523.09,0
3,1,2,0.0,0
7,1,1,91187.9,0
2,1,2,0.0,0
5,1,1,113958.55,0
1,0,1,147167.25,0
9,1,1,82916.48,0
1,0,2,0.0,0
5,0,1,0.0,0
0,0,1,57098.96,1
1,1,1,115341.19,1
3,0,1,165257.2,0
1,0,1,0.0,0
9,1,2,0.0,0
7,1,1,68799.72,0
2,1,2,116120.19,0
1,1,2,0.0,0
2,1,2,84102.11,0
4,1,2,0.0,0
4,1,1,0.0,0
9,1,2,0.0,0
1,1,2,0.0,0
6,0,1,104013.79,0
8,0,2,120822.86,0
4,1,1,128389.12,0
7,1,1,102800.72,0
6,0,1,135470.9,0
7,1,1,90145.04,0
7,1,1,0.0,0
3,1,1,161801.47,1
2,1,2,99660.13,0
6,1,2,123081.84,0
8,1,1,102870.93,1
1,1,1,151105.68,0
5,1,1,163856.76,0
7,1,1,0.0,0
8,0,1,127290.61,0
4,0,1,180614.04,0
7,0,1,55053.62,0
4,0,1,96110.22,0
3,1,1,106521.49,0
7,0,2,82255.51,0
1,1,2,0.0,0
3,0,1,102395.79,0
8,0,1,118201.41,0
6,1,3,44582.07,1
5,1,2,0.0,0
6,1,2,0.0,0
9,0,1,105522.06,0
7,1,1,123936.54,0
6,1,2,0.0,0
7,1,2,119499.42,0
9,0,2,135814.7,0
9,1,1,0.0,1
8,1,2,106259.63,0
8,1,2,0.0,0
2,0,1,115463.16,0
9,1,2,0.0,0
5,0,1,120233.83,0
7,0,2,0.0,0
7,0,1,81132.21,0
10,1,2,122196.99,0
4,0,1,112290.22,1
4,1,2,0.0,0
5,1,2,0.0,0
8,0,1,154409.74,1
9,0,2,0.0,0
1,0,1,132759.8,0
5,1,2,76705.87,0
1,1,2,0.0,0
4,0,2,0.0,0
3,1,2,0.0,0
9,0,2,125961.74,1
7,0,1,49572.73,1
1,1,2,103015.12,0
4,0,1,0.0,0
1,1,1,104001.38,0
2,1,1,87116.71,0
5,1,2,82547.11,0
5,0,1,0.0,1
4,1,1,121325.84,1
9,0,1,111167.7,0
5,0,2,139714.4,0
10,0,2,139875.2,0
2,0,1,113063.83,1
8,1,1,138340.06,0
1,0,1,114974.24,0
6,1,2,0.0,0
5,0,2,0.0,0
5,0,1,117325.54,1
6,1,1,0.0,0
8,0,1,0.0,0
1,0,2,0.0,0
8,1,2,0.0,0
8,0,2,0.0,0
2,1,2,0.0,0
6,1,1,0.0,0
1,1,1,78737.61,0
5,1,2,182876.88,1
9,0,1,130023.38,1
2,1,1,152606.82,0
7,0,2,0.0,0
4,1,1,167268.98,0
3,0,2,167831.88,1
9,0,2,144287.6,0
5,0,1,151855.33,0
3,0,3,0.0,1
2,1,2,0.0,0
4,0,1,155994.15,0
7,0,1,147527.03,0
4,0,1,0.0,1
8,0,1,100267.03,0
0,1,2,83287.05,1
4,1,1,0.0,0
4,0,2,0.0,0
1,0,1,117438.17,1
7,1,2,121235.05,0
3,0,1,129965.18,0
8,0,1,150836.92,1
0,1,2,0.0,0
1,1,1,163894.35,0
2,1,2,0.0,0
2,0,2,0.0,0
1,0,2,0.0,0
2,1,2,87967.42,0
3,0,2,0.0,0
6,1,2,0.0,0
2,0,2,121093.29,0
2,0,2,121691.54,0
6,1,2,0.0,0
6,0,2,154121.32,1
6,1,2,0.0,0
1,1,2,0.0,0
5,1,2,0.0,0
6,0,3,165048.5,1
6,0,2,0.0,0
9,1,1,127638.35,0
8,1,2,0.0,0
8,1,2,135290.42,0
4,1,3,170252.05,1
4,0,2,108269.2,0
1,0,2,0.0,0
9,0,1,145623.36,0
4,1,2,145809.53,0
2,1,2,130334.84,0
3,1,2,0.0,0
8,1,1,0.0,0
1,1,2,0.0,0
4,1,1,0.0,0
3,1,1,111009.32,1
2,1,1,0.0,0
3,1,1,157371.54,0
5,1,1,0.0,0
9,0,1,134560.62,0
1,1,1,0.0,0
5,0,2,72373.62,0
7,1,1,109564.1,0
4,0,2,132116.13,0
7,0,1,101195.23,0
1,1,2,149436.73,0
9,1,2,130682.11,0
10,0,2,115280.49,1
8,0,2,129944.39,0
5,1,2,0.0,0
10,1,1,0.0,0
6,0,1,151802.29,1
6,1,2,0.0,0
3,1,1,138731.95,0
8,1,1,155621.08,0
4,0,1,150005.38,1
2,1,2,0.0,0
1,1,2,64430.06,0
7,0,1,106261.63,1
3,0,2,0.0,0
4,0,1,132670.53,1
3,1,1,0.0,0
1,0,1,117314.92,1
3,0,1,145874.35,1
7,1,2,146777.44,0
4,0,1,109978.83,1
5,1,1,0.0,0
8,0,1,108881.73,0
10,1,1,0.0,0
2,0,2,112957.26,0
8,1,1,103362.14,1
4,1,1,89015.61,0
5,0,1,133618.01,0
5,1,2,93680.43,0
1,0,2,97486.15,0
2,1,2,137794.18,0
8,0,1,101928.51,0
9,1,2,0.0,0
6,0,2,0.0,0
2,1,1,79585.96,0
3,1,1,161884.99,0
1,1,2,129068.54,0
4,0,2,0.0,0
6,0,3,132623.76,1
5,1,1,121461.87,1
8,0,1,175307.32,0
7,1,1,136658.61,0
3,0,2,146584.19,0
6,0,1,0.0,0
10,0,1,131414.76,0
3,1,2,0.0,0
4,1,2,99441.21,0
4,1,2,0.0,0
4,0,2,0.0,0
3,0,2,0.0,0
1,0,2,181110.13,0
3,1,2,100476.46,0
2,0,2,51949.95,0
8,0,1,121063.49,0
8,1,1,88441.64,1
1,1,1,127023.39,0
5,1,1,144147.68,0
2,1,1,173306.13,0
0,0,1,0.0,1
8,1,1,106425.75,0
6,1,2,135392.31,1
1,1,2,0.0,0
6,0,1,152685.4,0
1,1,1,82083.52,0
2,0,2,131629.17,1
7,1,2,0.0,0
0,1,1,108477.27,1
4,0,1,114779.35,0
5,1,1,57568.94,0
1,0,2,0.0,0
8,1,2,0.0,0
4,0,2,0.0,0
4,1,1,110559.46,0
4,0,2,0.0,0
8,0,1,0.0,1
3,1,2,0.0,0
9,0,1,128152.82,0
7,1,3,120961.5,1
6,1,1,129472.33,0
10,0,1,105000.23,0
8,0,2,109339.17,1
6,0,1,55328.4,1
3,0,1,72012.76,0
6,0,1,110480.48,0
9,0,1,132439.99,0
3,1,2,0.0,0
5,0,2,94108.54,0
10,1,1,105173.99,1
8,0,2,0.0,0
7,0,1,131959.86,0
7,1,2,0.0,0
5,0,2,122952.9,0
0,1,1,107379.68,0
6,0,2,122641.56,0
8,1,2,0.0,0
1,1,1,124037.28,0
9,0,2,117565.03,0
5,0,1,133189.4,0
8,1,2,120252.02,0
3,0,1,152264.81,0
5,1,2,105069.98,0
7,1,1,115076.06,0
8,1,2,0.0,0
7,0,3,117280.23,1
6,1,2,110540.43,0
7,0,1,135095.47,0
0,1,2,187861.18,0
3,1,2,124655.59,0
8,1,2,0.0,0
9,0,1,134105.01,0
4,1,1,0.0,0
9,1,2,0.0,0
8,1,2,83693.34,0
9,1,1,114631.23,0
9,0,1,128601.98,0
2,0,2,91258.52,0
8,1,1,70416.75,0
6,0,2,0.0,0
5,0,2,0.0,0
10,1,2,0.0,0
6,0,1,88294.6,0
7,0,1,0.0,0
1,1,1,93577.3,0
5,1,1,136650.89,1
8,1,1,98765.84,0
1,0,2,84309.57,0
10,0,1,136258.06,0
9,1,2,0.0,0
1,0,1,131160.85,0
4,0,2,145222.99,0
4,1,2,98141.57,0
6,0,1,0.0,1
9,1,1,102282.61,0
4,1,2,116121.84,0
5,0,1,190066.54,1
8,0,3,149349.58,1
1,1,2,155176.83,0
2,1,1,98986.28,0
8,0,3,147726.98,1
1,0,2,0.0,0
7,0,1,144852.06,0
4,0,1,89299.81,1
9,0,2,0.0,0
6,0,2,97663.16,0
4,0,1,95161.75,0
9,1,1,154586.92,1
8,0,2,127095.14,0
7,1,2,92526.15,0
0,0,1,107362.8,0
2,0,1,0.0,1
2,1,2,127286.04,1
6,1,2,0.0,0
2,1,2,0.0,0
10,1,1,139930.18,0
4,1,1,77949.69,0
1,1,1,121405.04,0
5,1,1,124580.69,0
5,0,1,133087.76,0
7,1,1,0.0,0
7,0,2,0.0,0
7,0,1,0.0,1
8,0,1,103741.14,1
7,0,1,98877.95,0
5,1,2,105843.26,0
7,0,3,77526.66,1
5,1,2,0.0,0
7,0,2,0.0,0
2,1,2,105264.88,0
5,1,2,0.0,0
3,1,1,110150.43,1
2,0,3,0.0,1
7,1,2,0.0,0
6,1,2,0.0,0
9,0,1,138166.3,0
7,0,1,122265.24,0
0,0,1,133295.98,1
2,1,1,0.0,0
0,0,1,148326.09,1
2,1,1,68927.57,0
5,1,4,139914.6,1
8,0,1,118723.11,1
7,1,1,106957.28,0
7,1,1,190238.93,0
1,1,1,113537.73,0
4,1,1,101090.27,0
2,1,2,0.0,0
3,1,1,0.0,0
7,0,2,0.0,0
10,0,1,168920.75,1
9,0,1,111589.67,0
6,1,1,172310.33,0
7,0,1,118028.35,1
1,1,1,147910.3,0
7,1,2,131287.36,0
0,1,1,121276.32,0
6,1,1,109869.32,0
6,1,2,97435.85,0
9,0,2,0.0,0
2,1,1,133853.27,0
0,1,2,109528.16,0
4,1,2,84607.34,0
1,0,1,101438.0,0
7,1,2,0.0,0
9,1,1,113657.83,1
7,0,2,189318.16,1
3,1,1,99513.91,0
4,0,2,97585.32,0
3,1,2,0.0,0
4,1,2,0.0,0
3,1,1,136659.74,0
4,0,1,85755.86,0
7,0,1,0.0,0
4,0,2,0.0,0
4,0,1,51690.89,1
3,0,2,0.0,0
2,0,1,111669.68,0
2,0,2,154741.45,0
7,1,1,125681.51,0
8,0,1,155303.71,0
4,1,1,140681.68,0
9,1,1,71902.52,0
6,1,1,146606.6,0
1,0,1,123949.75,0
1,1,1,144753.21,0
6,1,1,91285.22,0
0,0,2,0.0,0
8,1,2,125850.53,0
7,1,1,108116.66,0
2,1,2,0.0,0
8,1,2,67639.56,0
6,1,1,150200.23,1
7,0,1,141287.15,0
6,1,3,0.0,1
1,1,2,0.0,0
0,1,2,0.0,0
4,1,1,97157.96,0
2,0,2,0.0,1
6,1,2,125241.17,0
2,0,1,128966.13,1
5,0,1,152581.06,1
1,0,2,0.0,0
5,1,2,142688.57,0
1,1,2,130089.56,0
9,1,1,0.0,0
1,0,1,117094.02,1
8,0,2,0.0,0
10,0,3,0.0,1
2,0,2,0.0,0
7,0,1,90218.9,0
4,0,1,194532.66,1
1,0,1,169743.83,1
5,0,1,0.0,0
8,0,1,155973.88,0
4,1,1,129321.44,0
6,0,2,138650.49,0
2,0,2,136487.86,0
6,1,2,0.0,0
4,1,1,38617.2,0
7,0,2,0.0,0
8,0,1,82909.14,1
8,1,1,145151.4,1
0,1,1,147187.84,1
4,0,2,0.0,0
7,0,2,108185.81,1
4,1,2,0.0,0
7,1,2,0.0,0
2,0,2,0.0,0
5,1,1,105918.1,0
6,0,2,0.0,0
7,0,2,0.0,0
2,0,2,0.0,0
6,1,2,59972.26,0
7,0,2,157228.61,0
5,0,2,0.0,0
4,0,2,0.0,0
4,1,2,210433.08,1
1,0,1,102452.71,0
5,0,2,0.0,0
8,0,2,142987.46,0
7,1,2,143330.56,0
6,1,1,0.0,1
4,0,2,120165.4,0
6,1,1,0.0,0
4,0,1,0.0,1
6,1,1,66573.17,0
4,1,2,102833.46,0
5,0,1,164757.56,0
10,1,1,153610.61,1
8,1,3,0.0,0
10,0,2,0.0,0
3,0,1,169025.83,0
4,1,2,153455.72,0
4,1,2,0.0,0
10,0,2,153972.89,0
9,1,2,114609.55,0
7,1,2,143625.83,0
1,1,1,116520.28,1
6,1,2,80926.02,0
6,1,1,166594.78,0
0,1,1,115465.98,0
8,1,2,0.0,0
1,1,1,0.0,0
7,1,1,92618.62,0
8,1,1,141825.88,1
6,0,2,149594.02,0
7,0,2,130051.66,1
7,1,2,0.0,0
4,0,2,0.0,0
2,1,1,158468.76,0
8,0,1,161889.79,0
9,1,1,133681.78,0
5,0,2,0.0,0
3,0,1,187294.46,0
5,0,1,0.0,0
6,1,2,0.0,0
7,0,1,119706.22,0
8,1,1,0.0,0
7,0,1,138523.2,1
5,0,2,90778.76,1
4,0,1,99353.42,1
1,1,1,111524.49,1
7,0,1,128645.67,0
1,1,1,117458.51,1
9,0,2,129189.15,0
7,0,2,121260.19,0
6,0,1,94231.13,1
1,1,2,0.0,0
8,1,1,163757.06,0
4,1,2,0.0,0
4,0,2,0.0,0
2,1,1,141005.47,0
9,1,2,105356.09,0
5,0,2,0.0,0
6,0,1,85897.95,0
7,1,2,0.0,0
4,1,1,164672.66,0
2,1,2,99169.67,0
6,0,2,0.0,0
8,1,2,0.0,0
5,0,1,124053.03,0
4,0,2,0.0,0
3,0,2,103499.09,0
9,1,1,151766.71,0
1,1,1,0.0,0
7,1,1,101486.96,0
2,0,2,123601.56,0
1,0,1,127201.58,1
3,0,1,144962.74,1
4,0,1,0.0,1
8,0,1,122017.19,0
9,1,2,100262.88,0
6,0,1,117302.62,0
0,0,2,135984.15,0
3,0,2,0.0,0
2,1,2,160997.54,0
2,1,1,128389.63,1
1,0,2,0.0,0
5,0,3,130554.51,1
6,0,1,90212.0,1
9,1,1,71996.29,0
4,0,2,85615.66,0
6,0,2,62339.81,0
6,0,1,142319.03,0
5,1,2,0.0,0
5,0,2,0.0,0
2,0,1,87413.19,0
4,1,2,0.0,0
4,0,1,0.0,1
3,1,1,97560.16,0
8,1,2,141787.31,0
7,0,1,129934.64,1
2,1,2,166178.02,0
5,1,2,163097.55,0
8,0,2,0.0,0
8,0,2,0.0,0
1,1,3,151958.19,1
0,1,2,0.0,0
4,1,1,118400.91,1
8,0,2,0.0,0
2,0,4,116322.27,1
5,1,1,0.0,0
4,1,2,0.0,0
6,0,2,143138.91,0
4,1,2,0.0,0
9,1,1,0.0,0
0,0,1,129804.17,0
9,0,1,108308.11,1
3,1,1,110153.27,0
4,1,1,116377.48,0
10,1,2,117791.06,0
2,1,2,0.0,0
8,0,1,105419.73,0
4,1,2,99219.47,0
8,1,1,119327.93,0
6,0,2,83947.12,0
4,1,1,99883.16,0
4,0,1,165438.26,1
1,0,1,156111.24,0
2,0,2,111095.58,0
0,0,1,119963.45,1
4,0,2,0.0,0
8,0,1,153137.74,0
6,0,1,156111.08,0
7,1,2,113014.7,0
5,0,2,132615.73,0
5,1,1,102016.38,1
9,1,1,0.0,0
5,0,2,0.0,0
8,0,2,0.0,0
4,0,1,0.0,1
4,0,1,80380.24,0
6,0,1,108909.12,0
2,1,1,90865.8,0
4,0,2,99799.76,0
10,1,1,200724.96,1
10,1,2,140363.95,0
1,1,1,151844.64,0
2,1,2,0.0,0
8,1,1,133231.48,0
7,0,2,0.0,0
8,1,2,126598.99,0
6,0,1,113317.1,1
4,0,2,0.0,0
8,1,1,93173.88,0
10,0,1,0.0,1
7,1,2,105007.31,0
2,1,1,0.0,1
4,0,2,0.0,0
4,1,1,131593.85,1
9,0,1,119530.52,1
4,1,2,118614.6,0
9,1,2,95829.13,0
1,1,2,0.0,0
0,0,1,0.0,0
6,1,2,153590.73,0
2,0,1,0.0,0
9,0,1,113109.52,1
0,1,1,130557.24,0
8,0,1,93183.19,0
7,0,1,151933.63,1
2,1,2,125495.64,0
7,0,2,0.0,0
8,1,1,118547.72,0
1,0,1,97792.21,0
6,0,3,0.0,1
2,1,2,0.0,0
8,1,1,167181.01,0
9,1,1,121355.19,0
1,1,2,0.0,0
0,0,2,0.0,0
5,0,1,113226.47,0
1,1,1,118392.75,0
8,1,1,145262.54,0
6,0,1,163505.16,0
1,1,2,118114.28,0
0,0,3,108449.23,1
1,1,2,0.0,0
10,0,1,103294.56,0
1,0,1,0.0,1
6,1,1,0.0,0
6,0,2,0.0,0
2,0,1,119919.12,0
1,0,1,0.0,0
4,1,2,0.0,0
4,1,2,0.0,0
1,0,2,0.0,0
3,0,1,0.0,0
7,0,2,0.0,0
10,0,2,0.0,0
4,1,1,128744.04,0
9,1,2,137727.34,0
10,0,1,106731.58,1
7,1,1,123544.21,0
2,0,2,133968.96,0
9,1,1,126534.6,0
8,1,1,0.0,0
6,0,2,87609.68,1
3,0,2,0.0,0
3,1,3,0.0,1
9,0,2,0.0,0
0,0,2,108960.0,1
2,0,2,0.0,0
6,1,1,144953.31,0
4,0,2,103544.88,0
6,0,1,0.0,0
7,1,2,0.0,0
1,1,1,101487.18,1
10,0,1,105355.81,1
4,0,1,77967.5,1
5,0,4,0.0,1
4,1,2,0.0,0
8,1,1,120047.77,0
7,0,3,175464.85,1
8,1,3,79475.3,1
8,1,2,167735.69,0
8,0,2,0.0,0
1,0,1,74385.98,0
5,1,1,94754.0,0
4,1,1,0.0,0
3,1,1,86920.86,0
1,0,2,132077.48,0
10,0,1,127847.86,0
3,1,1,0.0,1
9,1,2,176702.36,0
10,0,1,83555.58,0
8,0,2,0.0,0
9,0,2,0.0,0
1,1,1,0.0,1
10,1,1,0.0,0
7,0,1,96858.35,0
1,1,2,0.0,0
0,1,2,0.0,0
8,1,3,132796.04,1
1,1,1,154970.54,0
3,0,1,88902.21,0
7,0,1,98738.92,0
8,1,2,0.0,0
6,0,1,0.0,0
10,1,2,137456.28,0
4,0,2,0.0,0
7,0,1,73937.02,1
7,0,1,158621.04,1
1,1,1,113257.2,0
9,1,1,0.0,0
9,0,1,116536.43,0
4,0,2,0.0,1
6,0,1,101070.69,1
6,1,2,0.0,0
3,1,3,127331.46,0
5,0,2,0.0,0
5,1,2,0.0,0
0,0,1,105969.42,0
5,1,1,119547.46,0
7,0,2,0.0,0
5,1,1,138668.18,0
7,1,2,51582.5,0
7,0,2,0.0,0
6,1,1,169902.92,0
4,0,2,87262.4,0
7,1,2,0.0,0
7,0,2,0.0,0
2,0,2,0.0,0
9,0,2,0.0,0
5,0,2,0.0,0
6,0,2,0.0,0
5,1,2,0.0,0
1,1,2,0.0,0
3,1,1,150348.37,0
3,0,2,115074.02,0
3,1,1,0.0,0
8,0,1,99986.98,0
3,0,1,110357.0,1
8,1,2,166685.92,0
7,1,1,95312.8,0
4,0,1,202443.47,0
0,0,1,109493.62,1
9,1,2,88977.39,0
2,0,1,104982.57,0
8,0,2,154110.99,1
6,1,1,185714.28,0
3,1,2,116022.53,0
6,1,2,0.0,0
2,0,1,164011.48,0
9,1,2,0.0,0
1,1,1,101514.89,0
4,1,2,0.0,0
9,0,1,0.0,0
9,0,2,134599.33,0
10,1,1,147511.26,0
0,1,1,78396.08,0
5,0,2,0.0,0
3,1,1,110581.29,0
8,0,2,151836.36,0
5,0,2,83624.55,0
2,0,2,148197.15,0
5,0,1,122924.75,1
4,1,1,72594.0,0
4,1,1,115221.36,0
8,1,2,117808.74,0
7,1,1,147754.68,0
3,0,3,0.0,1
10,1,1,113292.17,0
5,0,2,0.0,0
2,1,1,115163.38,1
10,1,1,118098.62,1
9,1,2,0.0,0
8,1,1,0.0,0
0,0,1,120825.7,0
6,1,2,0.0,0
1,1,1,0.0,0
6,1,2,133845.28,0
7,0,2,0.0,0
5,1,1,108541.04,0
10,0,1,0.0,1
1,0,2,0.0,0
2,0,1,113817.06,0
8,0,1,137300.23,0
5,0,1,158024.38,0
7,1,1,127837.54,0
4,0,1,161533.0,0
7,0,2,161171.7,1
9,1,1,80958.36,0
7,1,2,0.0,0
2,1,2,146193.6,1
8,1,2,0.0,0
4,1,1,115021.76,0
1,1,1,126773.43,0
3,1,1,92889.91,0
9,1,2,0.0,0
5,1,1,146622.35,1
4,0,1,131038.14,1
6,0,1,88820.29,0
1,0,1,115406.97,0
3,1,1,132951.92,0
5,0,1,108891.7,0
5,0,2,141788.63,0
4,1,1,116954.32,0
10,0,2,90450.0,1
8,1,1,125997.22,1
3,0,2,0.0,0
9,1,4,0.0,1
9,1,2,0.0,0
4,0,2,144637.86,0
3,0,1,86616.35,1
8,0,2,0.0,0
2,0,2,127924.25,0
9,0,2,0.0,0
9,1,1,131240.61,1
5,1,2,0.0,0
5,0,2,120046.74,0
8,1,1,97819.36,0
1,1,1,62979.93,0
3,1,1,0.0,0
9,1,1,161450.03,1
3,0,2,0.0,0
8,0,2,119496.25,0
9,1,2,0.0,0
1,0,3,43772.66,1
9,1,2,100249.41,0
2,1,2,0.0,0
5,0,2,108028.08,1
1,1,2,53013.29,0
2,1,2,0.0,0
1,0,1,122088.67,0
9,1,1,90544.0,0
6,1,2,0.0,0
3,1,4,141252.18,1
5,0,2,147813.05,0
6,0,1,134140.68,0
7,1,2,0.0,0
8,1,1,0.0,0
2,0,4,128548.49,1
10,1,2,122198.21,0
8,0,1,145177.84,1
2,0,1,94222.53,0
1,0,1,143212.22,1
