credit_profile_key,credit_card_ownership,credit_score,credit_card_type
6110,1,581,DIAMOND
6111,0,593,DIAMOND
6112,1,648,DIAMOND
6113,1,462,PLATINUM
6114,0,596,SILVER
6115,1,627,SILVER
6116,0,494,GOLD
6117,0,627,DIAMOND
6118,1,850,DIAMOND
6119,0,632,DIAMOND
6120,1,490,DIAMOND
6121,1,715,GOLD
6122,1,679,SILVER
6123,1,619,DIAMOND
6124,1,465,PLATINUM
6125,0,736,DIAMOND
6126,0,501,PLATINUM
6127,0,535,SILVER
6128,1,759,SILVER
6129,0,819,GOLD
6130,0,533,SILVER
6131,0,632,GOLD
6132,1,686,GOLD
6133,1,687,GOLD
6134,1,667,PLATINUM
6135,1,699,SILVER
6136,1,497,SILVER
6137,1,780,GOLD
6138,1,652,DIAMOND
6139,1,477,GOLD
6140,1,652,SILVER
6141,0,488,SILVER
6142,1,572,GOLD
6143,1,755,GOLD
6144,1,779,SILVER
6145,1,693,SILVER
6146,1,530,PLATINUM
6147,0,738,SILVER
6148,1,690,SILVER
6149,1,611,GOLD
6150,1,643,DIAMOND
6151,1,632,SILVER
6152,0,727,DIAMOND
6153,1,508,GOLD
6154,1,550,PLATINUM
6155,1,754,PLATINUM
6156,1,759,DIAMOND
6157,0,794,PLATINUM
6158,1,549,DIAMOND
6159,1,671,SILVER
6160,0,756,DIAMOND
6161,1,632,SILVER
6162,0,579,PLATINUM
6163,1,748,SILVER
6164,1,488,PLATINUM
6165,0,710,DIAMOND
6166,1,619,GOLD
6167,0,773,SILVER
6168,0,657,GOLD
6169,1,579,DIAMOND
6170,1,542,GOLD
6171,1,709,DIAMOND
6172,1,617,GOLD
6173,1,568,SILVER
6174,1,769,DIAMOND
6175,0,608,PLATINUM
6176,1,503,DIAMOND
6177,1,608,SILVER
6178,0,731,SILVER
6179,0,850,PLATINUM
6180,1,591,PLATINUM
6181,1,579,SILVER
6182,1,570,DIAMOND
6183,1,709,GOLD
6184,0,611,GOLD
6185,0,775,DIAMOND
6186,1,699,PLATINUM
6187,0,618,GOLD
6188,0,704,PLATINUM
6189,1,835,GOLD
6190,1,714,SILVER
6191,0,581,GOLD
6192,1,592,PLATINUM
6193,1,551,PLATINUM
6194,0,689,SILVER
6195,0,604,GOLD
6196,1,514,SILVER
6197,1,698,DIAMOND
6198,1,581,SILVER
6199,1,573,SILVER
6200,0,449,GOLD
6201,0,850,PLATINUM
6202,0,612,DIAMOND
6203,0,690,DIAMOND
6204,1,599,SILVER
6205,1,498,PLATINUM
6206,0,497,GOLD
6207,0,802,SILVER
6208,1,644,GOLD
6209,1,714,DIAMOND
6210,0,690,PLATINUM
6211,1,522,SILVER
6212,0,502,DIAMOND
6213,1,730,GOLD
6214,1,590,PLATINUM
6215,1,458,PLATINUM
6216,1,553,PLATINUM
6217,1,479,DIAMOND
6218,1,693,PLATINUM
6219,1,707,GOLD
6220,1,636,SILVER
6221,1,807,GOLD
6222,1,513,GOLD
6223,1,582,GOLD
6224,1,694,SILVER
6225,1,777,PLATINUM
6226,1,598,DIAMOND
6227,0,762,DIAMOND
6228,1,588,GOLD
6229,1,663,DIAMOND
6230,1,777,SILVER
6231,0,592,PLATINUM
6232,1,631,SILVER
6233,0,725,GOLD
6234,1,850,GOLD
6235,1,540,GOLD
6236,1,674,GOLD
6237,0,553,DIAMOND
6238,1,630,GOLD
6239,1,466,GOLD
6240,1,613,DIAMOND
6241,1,558,GOLD
6242,1,775,SILVER
6243,1,698,GOLD
6244,1,608,DIAMOND
6245,1,670,PLATINUM
6246,0,591,GOLD
6247,0,633,PLATINUM
6248,0,678,PLATINUM
6249,1,590,DIAMOND
6250,0,705,SILVER
6251,1,608,DIAMOND
6252,1,682,GOLD
6253,0,596,GOLD
6254,1,395,GOLD
6255,1,578,PLATINUM
6256,1,547,DIAMOND
6257,1,609,SILVER
6258,1,774,SILVER
6259,1,712,PLATINUM
6260,1,585,DIAMOND
6261,1,666,SILVER
6262,0,708,SILVER
6263,0,513,GOLD
6264,1,445,GOLD
6265,0,690,DIAMOND
6266,1,850,DIAMOND
6267,1,537,SILVER
6268,0,705,DIAMOND
6269,1,670,DIAMOND
6270,1,652,GOLD
6271,0,696,SILVER
6272,1,747,SILVER
6273,1,511,DIAMOND
6274,0,743,GOLD
6275,1,532,DIAMOND
6276,1,642,GOLD
6277,1,554,DIAMOND
6278,1,604,DIAMOND
6279,1,602,PLATINUM
6280,1,757,DIAMOND
6281,1,491,SILVER
6282,0,850,SILVER
6283,1,521,PLATINUM
6284,1,726,DIAMOND
6285,1,596,GOLD
6286,0,850,GOLD
6287,1,637,GOLD
6288,0,690,PLATINUM
6289,1,689,SILVER
6290,1,633,SILVER
6291,1,555,SILVER
6292,0,563,SILVER
6293,0,494,SILVER
6294,1,534,PLATINUM
6295,1,696,GOLD
6296,0,535,GOLD
6297,0,600,GOLD
6298,0,807,GOLD
6299,0,714,SILVER
6300,1,590,SILVER
6301,1,614,PLATINUM
6302,1,766,DIAMOND
6303,0,557,GOLD
6304,1,788,SILVER
6305,0,648,SILVER
6306,1,726,PLATINUM
6307,1,773,SILVER
6308,1,583,PLATINUM
6309,1,565,PLATINUM
6310,0,705,PLATINUM
6311,1,685,PLATINUM
6312,1,741,PLATINUM
6313,1,658,DIAMOND
6314,1,575,DIAMOND
6315,1,844,PLATINUM
6316,1,559,SILVER
6317,0,725,PLATINUM
6318,1,450,GOLD
6319,0,738,DIAMOND
6320,1,642,PLATINUM
6321,0,618,SILVER
6322,1,590,PLATINUM
6323,0,735,GOLD
6324,0,550,GOLD
6325,1,729,PLATINUM
6326,1,743,SILVER
6327,1,555,GOLD
6328,1,667,PLATINUM
6329,0,790,SILVER
6330,1,727,GOLD
6331,0,744,DIAMOND
6332,1,629,GOLD
6333,1,619,DIAMOND
6334,1,634,DIAMOND
6335,1,608,DIAMOND
6336,0,507,GOLD
6337,0,536,DIAMOND
6338,1,730,DIAMOND
6339,0,583,GOLD
6340,1,644,GOLD
6341,1,790,GOLD
6342,1,807,GOLD
6343,1,581,DIAMOND
6344,0,627,SILVER
6345,1,850,SILVER
6346,1,754,GOLD
6347,0,551,DIAMOND
6348,1,637,GOLD
6349,1,699,PLATINUM
6350,0,542,PLATINUM
6351,0,640,PLATINUM
6352,0,553,GOLD
6353,1,741,GOLD
6354,1,598,PLATINUM
6355,1,660,GOLD
6356,0,618,PLATINUM
6357,1,647,DIAMOND
6358,0,491,PLATINUM
6359,1,652,GOLD
6360,1,650,PLATINUM
6361,1,413,PLATINUM
6362,1,416,DIAMOND
6363,1,629,SILVER
6364,1,678,PLATINUM
6365,1,527,SILVER
6366,0,743,SILVER
6367,1,683,PLATINUM
6368,1,536,GOLD
6369,1,663,SILVER
6370,0,646,GOLD
6371,1,707,SILVER
6372,1,602,DIAMOND
6373,1,635,PLATINUM
6374,0,597,PLATINUM
6375,1,503,DIAMOND
6376,1,524,GOLD
6377,1,700,DIAMOND
6378,1,692,PLATINUM
6379,0,562,PLATINUM
6380,1,679,PLATINUM
6381,1,603,PLATINUM
6382,1,720,SILVER
6383,1,797,DIAMOND
6384,0,594,PLATINUM
6385,1,529,SILVER
6386,0,606,GOLD
6387,0,621,PLATINUM
6388,1,513,SILVER
6389,1,753,SILVER
6390,0,605,DIAMOND
6391,1,574,DIAMOND
6392,1,726,PLATINUM
6393,1,611,GOLD
6394,1,593,GOLD
6395,1,466,PLATINUM
6396,1,741,SILVER
6397,0,684,SILVER
6398,1,550,PLATINUM
6399,1,593,GOLD
6400,0,601,DIAMOND
6401,0,676,DIAMOND
6402,0,556,PLATINUM
6403,1,719,SILVER
6404,1,850,SILVER
6405,1,649,DIAMOND
6406,0,509,PLATINUM
6407,1,684,PLATINUM
6408,1,806,PLATINUM
6409,1,729,SILVER
6410,1,683,SILVER
6411,1,689,GOLD
6412,1,672,DIAMOND
6413,0,602,PLATINUM
6414,0,739,PLATINUM
6415,0,618,PLATINUM
6416,1,674,SILVER
6417,1,762,GOLD
6418,1,790,GOLD
6419,0,754,DIAMOND
6420,1,729,GOLD
6421,0,606,SILVER
6422,1,616,GOLD
6423,0,772,SILVER
6424,1,652,SILVER
6425,0,743,SILVER
6426,0,793,PLATINUM
6427,1,743,SILVER
6428,1,746,DIAMOND
6429,1,627,DIAMOND
6430,0,713,GOLD
6431,1,678,DIAMOND
6432,0,540,DIAMOND
6433,1,615,PLATINUM
6434,1,415,DIAMOND
6435,1,628,DIAMOND
6436,1,700,PLATINUM
6437,1,623,DIAMOND
6438,1,623,PLATINUM
6439,1,679,DIAMOND
6440,1,632,DIAMOND
6441,0,790,DIAMOND
6442,1,514,DIAMOND
6443,1,491,PLATINUM
6444,0,753,PLATINUM
6445,1,693,DIAMOND
6446,1,679,PLATINUM
6447,1,529,DIAMOND
6448,0,619,DIAMOND
6449,1,680,GOLD
6450,0,693,DIAMOND
6451,1,834,PLATINUM
6452,1,636,PLATINUM
6453,1,538,DIAMOND
6454,0,566,SILVER
6455,1,597,SILVER
6456,0,711,PLATINUM
6457,1,606,DIAMOND
6458,1,615,SILVER
6459,1,589,PLATINUM
6460,1,606,SILVER
6461,0,582,DIAMOND
6462,1,710,DIAMOND
6463,1,467,GOLD
6464,0,749,SILVER
6465,0,564,PLATINUM
6466,1,730,GOLD
6467,1,678,PLATINUM
6468,0,540,GOLD
6469,0,767,PLATINUM
6470,1,615,SILVER
6471,1,583,DIAMOND
6472,1,850,DIAMOND
6473,1,651,DIAMOND
6474,1,798,GOLD
6475,1,695,SILVER
6476,0,497,PLATINUM
6477,0,739,GOLD
6478,0,549,PLATINUM
6479,1,850,SILVER
6480,1,648,GOLD
6481,0,679,GOLD
6482,1,606,SILVER
6483,1,850,GOLD
6484,1,619,PLATINUM
6485,1,719,GOLD
6486,1,640,DIAMOND
6487,0,710,DIAMOND
6488,0,580,PLATINUM
6489,1,550,SILVER
6490,1,841,PLATINUM
6491,1,760,SILVER
6492,0,687,GOLD
6493,0,753,DIAMOND
6494,1,661,GOLD
6495,1,699,GOLD
6496,1,617,PLATINUM
6497,1,595,DIAMOND
6498,1,669,PLATINUM
6499,1,613,SILVER
6500,1,782,SILVER
6501,0,582,PLATINUM
6502,1,679,PLATINUM
6503,1,611,PLATINUM
6504,0,455,GOLD
6505,1,621,GOLD
6506,0,596,DIAMOND
6507,1,585,GOLD
6508,1,742,GOLD
6509,0,850,DIAMOND
6510,0,738,GOLD
6511,1,619,GOLD
6512,0,628,DIAMOND
6513,1,487,GOLD
6514,1,513,DIAMOND
6515,0,563,DIAMOND
6516,0,803,PLATINUM
6517,0,607,DIAMOND
6518,1,628,SILVER
6519,0,521,GOLD
6520,0,669,PLATINUM
6521,1,686,DIAMOND
6522,1,700,GOLD
6523,1,663,SILVER
6524,0,671,GOLD
6525,1,651,DIAMOND
6526,1,728,GOLD
6527,1,574,DIAMOND
6528,1,464,DIAMOND
6529,0,604,DIAMOND
6530,1,836,GOLD
6531,0,511,DIAMOND
6532,1,518,SILVER
6533,1,756,GOLD
6534,1,489,DIAMOND
6535,1,622,DIAMOND
6536,0,652,SILVER
6537,1,625,GOLD
6538,0,521,DIAMOND
6539,1,546,SILVER
6540,1,697,PLATINUM
6541,1,571,DIAMOND
6542,1,748,GOLD
6543,1,591,PLATINUM
6544,1,814,PLATINUM
6545,0,709,SILVER
6546,1,433,DIAMOND
6547,1,781,PLATINUM
6548,1,656,PLATINUM
6549,1,683,DIAMOND
6550,1,620,GOLD
6551,1,637,DIAMOND
6552,0,525,SILVER
6553,1,793,GOLD
6554,1,638,DIAMOND
6555,1,520,DIAMOND
6556,1,641,GOLD
6557,0,840,GOLD
6558,0,504,SILVER
6559,0,686,PLATINUM
6560,1,533,SILVER
6561,1,577,SILVER
6562,1,445,DIAMOND
6563,1,720,DIAMOND
6564,1,643,SILVER
6565,1,652,PLATINUM
6566,1,663,GOLD
6567,1,525,DIAMOND
6568,0,662,SILVER
6569,1,724,SILVER
6570,1,581,SILVER
6571,1,685,DIAMOND
6572,1,595,SILVER
6573,1,588,PLATINUM
6574,1,647,DIAMOND
6575,0,785,SILVER
6576,1,794,GOLD
6577,1,823,DIAMOND
6578,0,687,DIAMOND
6579,1,850,SILVER
6580,0,496,GOLD
6581,1,527,SILVER
6582,1,576,PLATINUM
6583,0,525,GOLD
6584,1,727,PLATINUM
6585,1,671,PLATINUM
6586,1,625,GOLD
6587,1,643,PLATINUM
6588,1,707,GOLD
6589,1,539,DIAMOND
6590,0,498,PLATINUM
6591,1,696,SILVER
6592,1,758,GOLD
6593,0,685,SILVER
6594,1,655,DIAMOND
6595,0,747,DIAMOND
6596,0,601,SILVER
6597,0,477,DIAMOND
6598,0,558,DIAMOND
6599,1,586,DIAMOND
6600,1,850,PLATINUM
6601,0,505,PLATINUM
6602,1,591,DIAMOND
6603,1,761,GOLD
6604,0,554,PLATINUM
6605,0,774,DIAMOND
6606,1,771,SILVER
6607,0,792,DIAMOND
6608,1,673,SILVER
6609,1,765,PLATINUM
6610,1,748,SILVER
6611,0,422,SILVER
6612,0,568,DIAMOND
6613,0,502,GOLD
6614,0,524,PLATINUM
6615,1,689,DIAMOND
6616,0,661,GOLD
6617,1,606,DIAMOND
6618,0,678,GOLD
6619,0,636,SILVER
6620,1,647,GOLD
6621,1,732,SILVER
6622,1,646,DIAMOND
6623,0,559,PLATINUM
6624,1,581,DIAMOND
6625,0,565,DIAMOND
6626,1,657,PLATINUM
6627,0,847,GOLD
6628,1,558,GOLD
6629,1,596,DIAMOND
6630,0,579,GOLD
6631,1,741,SILVER
6632,0,613,GOLD
6633,1,694,PLATINUM
6634,1,729,PLATINUM
6635,1,480,DIAMOND
6636,1,666,DIAMOND
6637,1,575,PLATINUM
6638,1,850,PLATINUM
6639,1,740,GOLD
6640,1,588,DIAMOND
6641,1,681,SILVER
6642,1,611,DIAMOND
6643,0,589,SILVER
6644,1,717,DIAMOND
6645,1,556,GOLD
6646,1,850,DIAMOND
6647,0,685,SILVER
6648,1,713,GOLD
6649,0,437,GOLD
6650,1,605,PLATINUM
6651,1,758,DIAMOND
6652,0,600,DIAMOND
6653,0,827,SILVER
6654,1,608,DIAMOND
6655,0,608,DIAMOND
6656,1,554,GOLD
6657,0,683,GOLD
6658,1,660,DIAMOND
6659,0,628,DIAMOND
6660,1,668,GOLD
6661,1,776,GOLD
6662,1,820,SILVER
6663,0,665,PLATINUM
6664,1,850,GOLD
6665,0,703,DIAMOND
6666,0,506,DIAMOND
6667,0,588,GOLD
6668,1,622,SILVER
6669,1,606,SILVER
6670,0,517,PLATINUM
6671,1,758,GOLD
6672,1,677,GOLD
6673,0,827,DIAMOND
6674,0,729,DIAMOND
6675,1,654,DIAMOND
6676,0,654,SILVER
6677,1,619,PLATINUM
6678,1,642,PLATINUM
6679,0,472,PLATINUM
6680,1,470,GOLD
6681,1,633,DIAMOND
6682,1,602,GOLD
6683,1,640,PLATINUM
6684,1,454,DIAMOND
6685,1,562,SILVER
6686,1,636,SILVER
6687,0,621,PLATINUM
6688,1,795,GOLD
6689,1,550,GOLD
6690,0,630,SILVER
6691,1,573,PLATINUM
6692,0,561,DIAMOND
6693,0,662,PLATINUM
6694,1,637,GOLD
6695,0,651,SILVER
6696,0,646,PLATINUM
6697,1,567,DIAMOND
6698,1,638,PLATINUM
6699,0,725,DIAMOND
6700,1,709,DIAMOND
6701,1,787,DIAMOND
6702,1,653,SILVER
6703,1,661,SILVER
6704,0,681,DIAMOND
6705,1,436,DIAMOND
6706,1,663,GOLD
6707,0,662,SILVER
6708,1,607,PLATINUM
6709,1,754,GOLD
6710,0,850,PLATINUM
6711,1,578,GOLD
6712,0,666,DIAMOND
6713,1,599,PLATINUM
6714,0,586,GOLD
6715,1,825,SILVER
6716,0,808,GOLD
6717,1,515,PLATINUM
6718,0,663,SILVER
6719,1,444,SILVER
6720,0,650,DIAMOND
6721,1,609,SILVER
6722,0,824,DIAMOND
6723,1,662,GOLD
6724,0,699,PLATINUM
6725,1,752,SILVER
6726,0,603,DIAMOND
6727,0,628,GOLD
6728,1,745,SILVER
6729,1,804,SILVER
6730,1,454,DIAMOND
6731,0,631,SILVER
6732,1,503,SILVER
6733,0,548,SILVER
6734,1,668,PLATINUM
6735,0,619,DIAMOND
6736,1,842,PLATINUM
6737,1,707,DIAMOND
6738,1,715,SILVER
6739,1,573,GOLD
6740,1,509,PLATINUM
6741,0,670,GOLD
6742,1,613,DIAMOND
6743,1,678,DIAMOND
6744,1,555,SILVER
6745,0,777,DIAMOND
6746,1,552,SILVER
6747,1,640,SILVER
6748,1,541,DIAMOND
6749,0,756,GOLD
6750,0,684,SILVER
6751,0,618,PLATINUM
6752,1,604,PLATINUM
6753,1,624,GOLD
6754,1,661,SILVER
6755,0,627,PLATINUM
6756,1,812,PLATINUM
6757,1,473,DIAMOND
6758,0,717,SILVER
6759,0,693,GOLD
6760,1,705,SILVER
6761,0,661,GOLD
6762,1,573,PLATINUM
6763,0,639,DIAMOND
6764,1,718,PLATINUM
6765,1,570,SILVER
6766,1,461,DIAMOND
6767,1,638,DIAMOND
6768,1,608,PLATINUM
6769,1,599,SILVER
6770,0,762,DIAMOND
6771,1,662,GOLD
6772,1,747,GOLD
6773,1,539,PLATINUM
6774,1,625,GOLD
6775,1,656,PLATINUM
6776,1,469,PLATINUM
6777,0,621,DIAMOND
6778,1,754,GOLD
6779,1,679,SILVER
6780,0,535,SILVER
6781,1,487,SILVER
6782,1,850,GOLD
6783,1,585,GOLD
6784,0,603,GOLD
6785,1,728,DIAMOND
6786,1,621,PLATINUM
6787,1,833,DIAMOND
6788,1,502,GOLD
6789,0,825,SILVER
6790,0,668,PLATINUM
6791,0,487,SILVER
6792,1,600,GOLD
6793,0,606,PLATINUM
6794,0,623,GOLD
6795,1,575,DIAMOND
6796,1,577,GOLD
6797,1,651,PLATINUM
6798,1,693,GOLD
6799,1,800,SILVER
6800,1,760,GOLD
6801,1,711,DIAMOND
6802,1,637,DIAMOND
6803,0,662,PLATINUM
6804,0,568,SILVER
6805,1,692,DIAMOND
6806,1,614,GOLD
6807,1,478,SILVER
6808,1,562,DIAMOND
6809,1,709,DIAMOND
6810,0,684,PLATINUM
6811,1,546,GOLD
6812,0,779,SILVER
6813,1,576,DIAMOND
6814,1,481,PLATINUM
6815,1,445,GOLD
6816,0,606,DIAMOND
6817,0,559,DIAMOND
6818,1,608,PLATINUM
6819,1,698,SILVER
6820,1,568,SILVER
6821,1,528,GOLD
6822,0,802,GOLD
6823,1,669,DIAMOND
6824,1,581,DIAMOND
6825,1,640,GOLD
6826,0,529,DIAMOND
6827,1,547,SILVER
6828,1,718,PLATINUM
6829,1,707,SILVER
6830,1,735,GOLD
6831,0,765,PLATINUM
6832,0,469,GOLD
6833,1,594,SILVER
6834,0,675,PLATINUM
6835,1,703,PLATINUM
6836,1,810,DIAMOND
6837,1,715,SILVER
6838,1,664,SILVER
6839,1,850,GOLD
6840,1,724,GOLD
6841,1,563,SILVER
6842,1,714,PLATINUM
6843,1,614,DIAMOND
6844,1,740,GOLD
6845,0,587,DIAMOND
6846,1,465,GOLD
6847,0,689,PLATINUM
6848,0,656,PLATINUM
6849,0,579,GOLD
6850,1,716,GOLD
6851,1,551,PLATINUM
6852,1,527,SILVER
6853,1,600,PLATINUM
6854,1,685,PLATINUM
6855,1,738,GOLD
6856,1,622,GOLD
6857,1,528,PLATINUM
6858,1,546,PLATINUM
6859,1,576,DIAMOND
6860,0,733,DIAMOND
6861,1,727,PLATINUM
6862,0,605,GOLD
6863,1,586,DIAMOND
6864,1,564,GOLD
6865,1,593,PLATINUM
6866,0,736,DIAMOND
6867,1,675,DIAMOND
6868,1,656,PLATINUM
6869,0,462,SILVER
6870,1,685,PLATINUM
6871,1,850,SILVER
6872,1,636,SILVER
6873,1,850,PLATINUM
6874,1,628,PLATINUM
6875,1,798,GOLD
6876,0,610,GOLD
6877,0,591,GOLD
6878,1,614,SILVER
6879,0,651,PLATINUM
6880,0,665,GOLD
6881,0,570,DIAMOND
6882,1,631,DIAMOND
6883,0,586,GOLD
6884,1,691,GOLD
6885,1,639,DIAMOND
6886,1,698,DIAMOND
6887,1,733,PLATINUM
6888,1,850,GOLD
6889,1,618,DIAMOND
6890,0,473,SILVER
6891,1,490,PLATINUM
6892,1,754,DIAMOND
6893,1,649,SILVER
6894,1,578,PLATINUM
6895,1,690,PLATINUM
6896,1,610,GOLD
6897,1,596,GOLD
6898,1,492,SILVER
6899,0,575,GOLD
6900,1,569,DIAMOND
6901,1,674,GOLD
6902,0,507,PLATINUM
6903,0,457,PLATINUM
6904,1,584,SILVER
6905,1,744,DIAMOND
6906,1,687,GOLD
6907,0,688,PLATINUM
6908,1,519,PLATINUM
6909,1,733,PLATINUM
6910,1,666,SILVER
6911,1,511,PLATINUM
6912,1,705,PLATINUM
6913,1,544,PLATINUM
6914,1,564,PLATINUM
6915,0,702,DIAMOND
6916,0,658,PLATINUM
6917,1,654,PLATINUM
6918,1,649,GOLD
6919,1,597,PLATINUM
6920,1,782,DIAMOND
6921,1,644,SILVER
6922,0,679,PLATINUM
6923,1,678,SILVER
6924,0,806,DIAMOND
6925,0,668,DIAMOND
6926,1,659,SILVER
6927,1,660,DIAMOND
6928,0,601,GOLD
6929,1,781,DIAMOND
6930,1,628,SILVER
6931,0,751,GOLD
6932,1,531,GOLD
6933,1,647,DIAMOND
6934,1,708,PLATINUM
6935,1,550,GOLD
6936,1,670,DIAMOND
6937,0,592,PLATINUM
6938,0,589,PLATINUM
6939,1,725,DIAMOND
6940,0,570,SILVER
6941,1,575,PLATINUM
6942,1,501,PLATINUM
6943,1,431,GOLD
6944,1,719,DIAMOND
6945,1,850,DIAMOND
6946,1,554,DIAMOND
6947,1,418,SILVER
6948,1,715,PLATINUM
6949,0,750,PLATINUM
6950,0,766,GOLD
6951,1,652,PLATINUM
6952,0,658,PLATINUM
6953,1,659,SILVER
6954,1,574,PLATINUM
6955,1,611,DIAMOND
6956,1,738,SILVER
6957,0,571,DIAMOND
6958,1,686,DIAMOND
6959,1,679,SILVER
6960,0,617,DIAMOND
6961,1,673,PLATINUM
6962,1,745,DIAMOND
6963,1,677,GOLD
6964,1,613,DIAMOND
6965,0,576,GOLD
6966,1,584,SILVER
6967,0,663,PLATINUM
6968,1,466,SILVER
6969,1,510,DIAMOND
6970,1,619,GOLD
6971,1,696,PLATINUM
6972,0,554,SILVER
6973,1,595,GOLD
6974,1,659,PLATINUM
6975,1,662,DIAMOND
6976,1,556,SILVER
6977,1,701,GOLD
6978,1,587,PLATINUM
6979,0,571,SILVER
6980,1,539,GOLD
6981,1,644,DIAMOND
6982,1,572,GOLD
6983,1,753,PLATINUM
6984,1,706,SILVER
6985,1,588,DIAMOND
6986,0,825,PLATINUM
6987,1,627,GOLD
6988,0,532,GOLD
6989,1,764,PLATINUM
6990,1,700,GOLD
6991,1,660,DIAMOND
6992,1,518,DIAMOND
6993,1,557,SILVER
6994,1,639,PLATINUM
6995,0,557,GOLD
6996,0,633,DIAMOND
6997,1,623,SILVER
6998,1,611,GOLD
6999,0,666,SILVER
7000,1,521,PLATINUM
7001,1,775,SILVER
7002,0,681,GOLD
7003,1,564,SILVER
7004,0,646,SILVER
7005,0,670,SILVER
7006,1,751,DIAMOND
7007,1,544,SILVER
7008,0,639,PLATINUM
7009,1,635,PLATINUM
7010,0,672,PLATINUM
7011,0,639,PLATINUM
7012,0,697,PLATINUM
7013,1,850,GOLD
7014,1,748,GOLD
7015,1,463,DIAMOND
7016,0,572,SILVER
7017,1,741,PLATINUM
7018,1,646,GOLD
7019,1,805,GOLD
7020,1,637,SILVER
7021,1,651,SILVER
7022,1,672,DIAMOND
7023,1,493,PLATINUM
7024,1,524,PLATINUM
7025,1,624,GOLD
7026,1,569,SILVER
7027,0,677,PLATINUM
7028,0,464,PLATINUM
7029,0,718,PLATINUM
7030,1,594,PLATINUM
7031,1,574,DIAMOND
7032,0,478,GOLD
7033,0,615,PLATINUM
7034,0,651,DIAMOND
7035,0,465,SILVER
7036,1,558,GOLD
7037,0,540,SILVER
7038,0,568,DIAMOND
7039,1,630,PLATINUM
7040,0,523,DIAMOND
7041,1,678,GOLD
7042,1,438,SILVER
7043,0,544,GOLD
7044,0,595,SILVER
7045,1,678,SILVER
7046,1,850,GOLD
7047,1,589,GOLD
7048,0,785,PLATINUM
7049,1,563,DIAMOND
7050,1,602,GOLD
7051,1,591,SILVER
7052,1,643,GOLD
7053,1,605,PLATINUM
7054,1,755,SILVER
7055,0,769,PLATINUM
7056,1,620,DIAMOND
7057,1,725,DIAMOND
7058,1,818,SILVER
7059,1,624,GOLD
7060,1,669,DIAMOND
7061,1,712,PLATINUM
7062,1,603,PLATINUM
7063,1,597,SILVER
7064,1,580,DIAMOND
7065,1,718,PLATINUM
7066,1,527,SILVER
7067,1,729,SILVER
7068,0,746,PLATINUM
7069,1,699,DIAMOND
7070,1,759,PLATINUM
7071,0,748,PLATINUM
7072,1,698,SILVER
7073,1,686,DIAMOND
7074,1,679,PLATINUM
7075,1,682,GOLD
7076,0,778,PLATINUM
7077,1,742,DIAMOND
7078,0,649,SILVER
7079,0,763,GOLD
7080,1,595,DIAMOND
7081,0,628,SILVER
7082,0,625,DIAMOND
7083,1,733,SILVER
7084,1,665,PLATINUM
7085,1,805,SILVER
7086,1,725,DIAMOND
7087,1,554,DIAMOND
7088,0,675,PLATINUM
7089,1,556,PLATINUM
7090,1,635,GOLD
7091,0,601,SILVER
7092,1,600,PLATINUM
7093,0,758,DIAMOND
7094,1,606,DIAMOND
7095,0,640,GOLD
7096,1,753,DIAMOND
7097,1,559,SILVER
7098,0,754,GOLD
7099,0,621,SILVER
7100,0,654,PLATINUM
7101,1,650,SILVER
7102,0,831,GOLD
7103,1,519,SILVER
7104,0,552,DIAMOND
7105,0,577,DIAMOND
7106,0,576,SILVER
7107,1,646,SILVER
7108,1,711,GOLD
7109,0,806,SILVER
7110,0,670,DIAMOND
7111,0,679,GOLD
7112,1,850,GOLD
7113,0,670,PLATINUM
7114,1,733,DIAMOND
7115,1,764,DIAMOND
7116,1,673,GOLD
7117,1,588,PLATINUM
7118,1,564,PLATINUM
7119,1,715,GOLD
7120,1,621,GOLD
7121,0,796,SILVER
7122,0,672,DIAMOND
7123,1,527,DIAMOND
7124,0,722,DIAMOND
7125,0,596,GOLD
7126,1,746,DIAMOND
7127,1,523,DIAMOND
7128,1,624,SILVER
7129,1,553,PLATINUM
7130,1,850,GOLD
7131,1,599,DIAMOND
7132,0,492,PLATINUM
7133,1,707,DIAMOND
7134,1,743,GOLD
7135,1,522,GOLD
7136,0,681,DIAMOND
7137,0,826,SILVER
7138,1,630,DIAMOND
7139,1,430,DIAMOND
7140,0,806,PLATINUM
7141,0,703,DIAMOND
7142,0,755,DIAMOND
7143,1,612,SILVER
7144,1,719,DIAMOND
7145,0,554,GOLD
7146,0,683,SILVER
7147,1,749,PLATINUM
7148,1,724,GOLD
7149,0,770,GOLD
7150,1,680,SILVER
7151,1,699,SILVER
7152,1,442,DIAMOND
7153,0,529,GOLD
7154,1,574,DIAMOND
7155,0,605,DIAMOND
7156,1,515,GOLD
7157,1,632,SILVER
7158,1,558,SILVER
7159,1,434,GOLD
7160,1,525,SILVER
7161,1,640,DIAMOND
7162,0,690,GOLD
7163,1,607,PLATINUM
7164,1,850,PLATINUM
7165,1,780,PLATINUM
7166,0,616,SILVER
7167,1,618,DIAMOND
7168,0,676,SILVER
7169,1,507,PLATINUM
7170,0,490,GOLD
7171,1,678,PLATINUM
7172,1,637,SILVER
7173,1,602,SILVER
7174,1,744,DIAMOND
7175,0,640,GOLD
7176,0,684,PLATINUM
7177,1,495,GOLD
7178,0,559,DIAMOND
7179,1,684,PLATINUM
7180,1,613,SILVER
7181,1,794,DIAMOND
